Longitude Latitude ArrivingTime LeavingTime LocationType AgentID
40.00986737837837 116.3148718648648 2009-04-28,19:03:48 2009-04-29,00:59:52 Apartment 4
40.0001102580645 116.32729384946242 2009-04-29,01:15:07 2009-04-29,03:23:52 Workplace 4
40.00995734042552 116.31484685106383 2009-04-29,04:06:22 2009-04-29,05:20:14 Apartment 4
39.99489233333333 116.32639433333333 2009-04-29,05:41:59 2009-04-29,08:59:58 Pub 4
39.9697612454874 116.3007231263538 2009-04-29,09:31:18 2009-04-29,11:29:58 Apartment 4
39.96765905000002 116.30101837000004 2009-06-07,09:07:39 2009-06-07,11:00:21 Apartment 4
39.96783373039213 116.3024443039215 2009-06-07,11:59:41 2009-06-07,12:33:56 Pub 4
39.96685297424895 116.30184415021463 2009-06-07,12:34:01 2009-06-07,12:57:36 Pub 4
40.00951384 116.32309627999996 2009-01-08,09:51:49 2009-01-08,10:16:10 Pub 4
39.96646811278197 116.30186481203006 2009-05-30,04:42:16 2009-05-30,05:52:40 Apartment 4
39.96831319008264 116.30624087603309 2009-05-30,05:54:55 2009-05-30,11:49:28 Pub 4
39.966183699421954 116.3017896416185 2009-05-30,11:52:28 2009-05-30,12:33:05 Apartment 4
40.00044601351351 116.32678766216216 2009-05-30,13:05:20 2009-05-30,17:00:13 Workplace 4
40.00045325806452 116.32715768817212 2009-05-04,01:39:29 2009-05-04,02:48:39 Workplace 4
39.99977952173913 116.32689365217392 2009-05-04,02:50:59 2009-05-04,03:32:45 Apartment 4
40.003975652173935 116.31710294782611 2009-05-04,03:45:35 2009-05-04,04:42:00 Pub 4
40.010285918367344 116.32134310204084 2009-05-04,04:51:30 2009-05-04,06:30:36 Apartment 4
40.00006578947368 116.32677010526317 2009-05-04,06:36:01 2009-05-04,09:31:03 Apartment 4
40.00511307058824 116.31714791764703 2009-05-04,09:36:13 2009-05-04,10:32:48 Pub 4
39.99344323333333 116.32698759999998 2008-10-24,09:30:14 2008-10-24,10:07:54 Apartment 4
39.998218453608246 116.32693016494846 2008-10-24,10:15:09 2008-10-24,11:26:27 Workplace 4
39.99982992307692 116.32670797435894 2009-06-01,06:41:42 2009-06-01,07:32:01 Apartment 4
40.0001611780822 116.31282505479452 2009-06-01,07:36:16 2009-06-01,08:06:41 Apartment 4
39.99992385714285 116.32672604761902 2009-06-01,08:10:51 2009-06-01,09:51:02 Apartment 4
40.00922818181818 116.32092790909093 2009-06-01,09:56:47 2009-06-01,10:29:11 Pub 4
39.99580010344828 116.32509131034485 2009-06-01,10:51:48 2009-06-01,12:19:36 Workplace 4
39.99905443478261 116.32690310869566 2009-06-01,12:19:41 2009-06-01,14:31:02 Pub 4
39.96569064999999 116.30185053750002 2009-04-05,03:36:57 2009-04-05,04:22:53 Restaurant 4
39.96590370072991 116.30246995620442 2009-04-05,04:22:58 2009-04-05,05:06:55 Apartment 4
39.97021928708133 116.30037287081332 2009-04-05,05:13:40 2009-04-05,06:02:28 Apartment 4
39.917618124498 116.30455168674702 2009-04-05,06:25:28 2009-04-05,06:53:33 Apartment 4
39.904799831858426 116.30287899115044 2009-04-05,07:36:53 2009-04-05,08:00:06 Apartment 4
39.90763910162599 116.30524124390251 2009-04-05,08:22:56 2009-04-05,08:57:06 Apartment 4
39.964864336898415 116.30164191978608 2009-04-05,09:19:21 2009-04-05,10:01:04 Apartment 4
39.9837732 116.30716954285714 2009-04-05,10:11:54 2009-04-05,11:31:46 Apartment 4
39.965573059405976 116.30308182673268 2009-04-05,11:56:56 2009-04-05,12:39:20 Apartment 4
40.00635215384615 116.32635961538462 2009-06-29,01:57:12 2009-06-29,03:41:24 Pub 4
40.00995730434781 116.32266943478264 2009-06-29,03:47:49 2009-06-29,04:15:32 Apartment 4
39.99995788888888 116.3268348888889 2009-06-29,04:24:18 2009-06-29,08:48:31 Apartment 4
39.99999583333334 116.32692925925924 2009-06-29,09:13:06 2009-06-29,09:47:41 Apartment 4
40.00921995454545 116.32085009090912 2009-06-29,09:53:41 2009-06-29,10:19:48 Apartment 4
40.0013615 116.3265886724138 2009-07-07,01:57:01 2009-07-07,03:41:30 Pub 4
40.00940088095238 116.32327664285717 2009-07-07,03:45:25 2009-07-07,05:42:32 Pub 4
40.00138882857144 116.32639255714284 2009-07-07,05:46:17 2009-07-07,09:33:58 Pub 4
40.00483153846154 116.31758571153844 2009-07-07,09:39:38 2009-07-07,11:28:13 Pub 4
39.99974280000001 116.32679306666668 2009-07-07,11:34:58 2009-07-07,12:23:52 Apartment 4
40.00109378899084 116.3268173394495 2009-07-07,12:23:57 2009-07-07,16:48:34 Pub 4
39.76304556 116.29751228 2009-04-01,22:48:39 2009-04-02,01:06:05 Apartment 4
40.00042747540982 116.3270230819672 2009-04-02,02:10:25 2009-04-02,03:54:59 Workplace 4
40.00993876829268 116.3224680731707 2009-04-02,04:00:14 2009-04-02,04:34:45 Apartment 4
40.00980044827587 116.31512055172416 2009-04-02,04:41:10 2009-04-02,05:46:42 Apartment 4
40.00034327631578 116.32660027631576 2009-04-02,05:54:47 2009-04-02,09:44:05 Workplace 4
40.0096188392857 116.32287635714285 2009-04-02,09:50:50 2009-04-02,10:16:03 Apartment 4
39.99985313333334 116.32680956666664 2009-04-02,10:22:18 2009-04-02,16:04:10 Apartment 4
39.99604542857143 116.32484200000002 2009-04-16,00:23:38 2009-04-16,04:13:17 Workplace 4
40.010043281914896 116.32201068085102 2009-04-16,04:25:57 2009-04-16,04:52:02 Apartment 4
40.000211 116.32706639664798 2009-04-16,04:56:07 2009-04-16,05:17:17 Apartment 4
39.99603421276596 116.32570593617018 2009-04-16,05:39:02 2009-04-16,07:34:30 Workplace 4
39.99924123880597 116.32700368656714 2009-04-16,07:39:15 2009-04-16,10:02:18 Pub 4
39.995328048780486 116.32754529268291 2009-04-16,10:02:23 2009-04-16,10:34:05 Apartment 4
39.999662666666666 116.32677815384616 2009-04-16,10:39:51 2009-04-16,14:50:24 Apartment 4
39.99869404545456 116.32684293181818 2008-12-08,01:48:21 2008-12-08,03:47:53 Pub 4
39.99161646666666 116.32563846666667 2008-12-08,03:50:31 2008-12-08,04:38:24 Apartment 4
39.994819181818194 116.3283802727273 2008-12-08,04:43:31 2008-12-08,05:13:02 Workplace 4
39.998202500000005 116.32689923529412 2008-12-08,05:21:52 2008-12-08,06:37:36 Workplace 4
39.97099862499999 116.3381268125 2008-12-08,06:51:51 2008-12-08,08:17:33 Apartment 4
39.90912105494505 116.40490911355305 2008-12-08,08:17:38 2008-12-08,09:04:53 Pub 4
39.91368163900415 116.40444129875516 2008-12-08,09:17:38 2008-12-08,09:44:28 Apartment 4
39.91296702222223 116.40488568888892 2008-12-08,09:52:58 2008-12-08,10:36:43 Apartment 4
39.90936977536229 116.4042613405797 2008-12-08,10:36:48 2008-12-08,11:47:17 Restaurant 4
40.00718145098039 116.32195962745097 2009-07-28,05:44:01 2009-07-28,06:04:42 Pub 4
40.000017475 116.3264468 2009-07-28,06:34:47 2009-07-28,09:50:52 Apartment 4
40.0095272 116.32356586666668 2009-07-28,09:54:52 2009-07-28,10:30:21 Pub 4
38.92803347727273 121.52728926515158 2009-01-28,01:48:24 2009-01-28,02:36:09 Apartment 4
38.8957901509434 121.58024552830192 2009-01-28,03:03:34 2009-01-28,05:45:25 Apartment 4
38.897839 121.58110962068967 2009-01-28,05:45:30 2009-01-28,09:36:55 Apartment 4
38.89930128260869 121.57906150000002 2009-01-28,09:37:00 2009-01-28,14:56:53 Pub 4
39.99863892592592 116.32697437037038 2009-07-23,04:11:04 2009-07-23,05:30:14 Workplace 4
39.99874755813953 116.32692432558144 2009-07-23,07:40:43 2009-07-23,11:42:34 Pub 4
39.994913200000006 116.32745631428573 2009-07-23,11:42:39 2009-07-23,12:09:23 Pub 4
39.99945484210527 116.32693901754388 2009-07-23,12:12:50 2009-07-23,18:03:48 Pub 4
40.05125730434784 116.29404710144932 2009-04-18,08:49:14 2009-04-18,09:23:16 Apartment 4
40.00622631758036 116.32067506616258 2009-04-18,10:03:39 2009-04-18,11:19:56 Pub 4
40.00064586419753 116.32679127160496 2009-04-18,11:21:41 2009-04-18,17:23:50 Workplace 4
40.00050711388889 116.32706203055564 2009-03-13,03:10:01 2009-03-13,03:48:31 Workplace 4
40.00390470833334 116.323267625 2009-03-13,04:07:28 2009-03-13,04:28:12 Pub 4
39.990366853333335 116.32801146666662 2009-03-13,04:41:48 2009-03-13,06:03:24 Apartment 4
39.96479623749999 116.302028575 2009-03-13,06:18:49 2009-03-13,08:39:33 Apartment 4
39.96604451388887 116.30137903472216 2009-03-13,08:39:38 2009-03-13,09:34:52 Apartment 4
39.966300227272725 116.30372709090912 2009-03-13,09:34:57 2009-03-13,10:07:23 Apartment 4
39.96553082608696 116.30330104347826 2009-03-13,10:09:24 2009-03-13,10:40:18 Apartment 4
39.99961530434784 116.32678106521736 2009-03-13,11:35:03 2009-03-13,17:17:45 Apartment 4
38.96128 121.5404106 2009-02-12,05:24:12 2009-02-12,06:50:06 Pub 4
38.992052948717934 121.40497192307691 2009-02-12,07:09:34 2009-02-12,08:58:04 Apartment 4
39.98568860240963 116.4383270562249 2009-02-12,09:46:15 2009-02-12,10:24:04 Apartment 4
39.99988344827585 116.3269920344828 2008-11-20,00:24:31 2008-11-20,04:02:30 Apartment 4
40.0097508125 116.32287735416668 2008-11-20,04:08:55 2008-11-20,04:30:09 Apartment 4
40.00039737735849 116.32672373584909 2008-11-20,04:33:39 2008-11-20,09:53:59 Workplace 4
40.00940081739133 116.32258069565214 2008-11-20,10:00:14 2008-11-20,10:30:29 Apartment 4
40.000204444444456 116.32602828571429 2008-11-20,10:35:34 2008-11-20,14:38:39 Pub 4
40.00046754966888 116.32693705960264 2009-01-13,16:51:52 2009-01-13,19:39:38 Workplace 4
40.00048476229509 116.32689229508196 2009-03-07,22:12:06 2009-03-08,02:39:50 Workplace 4
39.969533712 116.31909909599996 2009-03-08,04:01:45 2009-03-08,05:08:33 Apartment 4
39.96568714814816 116.30333686419756 2009-03-08,06:05:28 2009-03-08,06:47:26 Apartment 4
39.96673116499999 116.30127443999989 2009-03-08,06:47:31 2009-03-08,07:42:12 Apartment 4
39.9913963090909 116.33189958181816 2009-03-08,08:38:22 2009-03-08,10:38:19 Pub 4
39.995619 116.329492 2009-03-08,10:55:34 2009-03-08,11:26:17 Apartment 4
39.99966935714286 116.32682583333334 2009-03-08,12:02:19 2009-03-08,13:23:29 Apartment 4
40.00078150877193 116.3269751754386 2009-06-03,05:04:12 2009-06-03,09:11:11 Workplace 4
40.01025874157304 116.32240500000005 2009-06-03,09:18:11 2009-06-03,10:08:09 Restaurant 4
40.00331795555555 116.3244421555556 2009-06-03,10:10:04 2009-06-03,11:52:23 Pub 4
40.01051668 116.32207219999998 2009-06-03,12:01:28 2009-06-03,13:13:40 Restaurant 4
39.99981682142858 116.326506 2009-06-03,13:18:40 2009-06-03,14:58:07 Apartment 4
39.9959774090909 116.32123188636363 2009-04-13,05:21:08 2009-04-13,05:48:47 Apartment 4
39.99869907142856 116.32687650000004 2009-04-13,05:55:23 2009-04-13,07:36:33 Pub 4
39.76272637931033 116.29760268965522 2009-04-13,08:42:33 2009-04-13,13:05:57 Apartment 4
39.99985721212121 116.32696787878788 2009-04-13,14:08:17 2009-04-13,14:48:05 Apartment 4
39.997246636363634 116.31984354545456 2009-05-02,00:05:30 2009-05-02,03:04:36 Pub 4
40.00592876404496 116.31761738202243 2009-05-02,03:20:16 2009-05-02,04:12:33 Pub 4
40.00980378160919 116.32187541379314 2009-05-02,04:18:18 2009-05-02,08:45:33 Apartment 4
40.00027966666667 116.32716666666666 2009-05-02,08:52:03 2009-05-02,09:48:41 Workplace 4
40.003622379562046 116.31732010948905 2009-05-02,09:54:42 2009-05-02,10:55:47 Pub 4
39.999915133333324 116.32719019999998 2009-05-14,02:44:22 2009-05-14,04:06:01 Workplace 4
40.0052431 116.3175906666666 2009-05-14,04:11:46 2009-05-14,04:38:48 Pub 4
40.01031224999999 116.32226625 2009-05-14,05:11:57 2009-05-14,06:01:11 Restaurant 4
40.00674839473684 116.3252108157895 2009-05-14,06:02:51 2009-05-14,07:26:02 Pub 4
40.00072827272726 116.3268688181818 2009-05-14,07:43:39 2009-05-14,09:33:05 Workplace 4
40.00379458823528 116.3225955294118 2009-05-14,09:34:30 2009-05-14,09:57:22 Pub 4
39.76322645454545 116.2958925681818 2009-03-20,04:39:33 2009-03-20,08:55:24 Apartment 4
39.96569393846155 116.30336550256412 2009-03-20,10:39:30 2009-03-20,12:07:46 Apartment 4
39.99960246153847 116.32676015384618 2009-03-20,12:46:46 2009-03-20,14:07:31 Apartment 4
39.99979450909091 116.32718640000002 2009-02-13,04:06:03 2009-02-13,05:22:43 Apartment 4
39.989258777777785 116.330079 2009-02-13,05:37:53 2009-02-13,05:58:32 Apartment 4
40.00035336585366 116.3265234390244 2009-02-13,06:17:27 2009-02-13,06:52:10 Workplace 4
39.98531810416667 116.32049970833332 2009-02-13,06:58:00 2009-02-13,09:23:08 Pub 4
40.00008417808219 116.32719952054792 2009-02-13,09:31:38 2009-02-13,10:05:00 Workplace 4
40.00907562903226 116.32268238709678 2009-02-13,10:11:00 2009-02-13,10:39:24 Pub 4
39.999858333333336 116.32670375000002 2009-03-02,06:41:27 2009-03-02,09:37:37 Apartment 4
40.00520893055556 116.3174956111111 2009-03-02,09:43:47 2009-03-02,10:13:40 Pub 4
39.9987908076923 116.32704551923078 2009-03-02,10:20:25 2009-03-02,12:25:06 Workplace 4
40.00048137209302 116.32677479069768 2009-05-26,02:44:09 2009-05-26,03:41:23 Workplace 4
40.00980155 116.32280245 2009-05-26,03:45:38 2009-05-26,04:05:51 Apartment 4
40.01026347619047 116.32227011111117 2009-05-26,04:05:56 2009-05-26,05:30:05 Restaurant 4
40.00961055000001 116.3233025166667 2009-05-26,05:30:10 2009-05-26,07:01:12 Apartment 4
40.001573491803285 116.32638870491805 2009-05-26,07:22:31 2009-05-26,09:45:16 Pub 4
40.00827335416667 116.32099352083333 2009-05-26,09:49:16 2009-05-26,12:04:00 Pub 4
39.99874804545455 116.32684952272729 2009-05-26,12:08:30 2009-05-26,13:15:54 Pub 4
40.00006830434783 116.32704134782612 2009-05-26,13:34:35 2009-05-26,17:14:26 Apartment 4
39.9995356 116.3271173 2009-07-17,04:44:31 2009-07-17,07:47:07 Pub 4
39.93750676470589 116.35249194117648 2009-07-17,08:46:36 2009-07-17,09:21:38 Apartment 4
39.9058903222222 116.4362927111111 2009-07-17,09:47:19 2009-07-17,11:03:13 Apartment 4
39.909567280000005 116.43774448000002 2009-07-17,11:08:58 2009-07-17,12:04:41 Workplace 4
39.99834773469388 116.32698120408156 2009-07-17,12:20:48 2009-07-17,14:56:52 Workplace 4
39.99538854545454 116.32868836363636 2009-07-17,14:59:17 2009-07-17,17:23:19 Workplace 4
39.90937855000001 116.46673882500002 2009-04-15,08:22:26 2009-04-15,09:18:31 Apartment 4
40.0005733018868 116.32700058490568 2009-04-15,09:29:09 2009-04-15,10:01:22 Workplace 4
40.01016928082191 116.32227942465754 2009-04-15,10:12:12 2009-04-15,10:32:32 Restaurant 4
40.0004557 116.32712275 2008-12-05,00:59:37 2008-12-05,01:39:02 Workplace 4
39.834812385245904 116.28030372950818 2008-12-05,02:10:17 2008-12-05,06:17:26 Apartment 4
39.999731989361706 116.3269715425532 2008-12-05,07:08:01 2008-12-05,09:28:15 Apartment 4
39.990814809523805 116.33360119047616 2008-12-05,09:35:10 2008-12-05,10:29:55 Apartment 4
40.000366342857134 116.3269015 2009-05-15,06:53:01 2009-05-15,09:13:12 Workplace 4
40.00834717333333 116.32099343999997 2009-05-15,09:18:57 2009-05-15,09:58:00 Pub 4
39.08532890688257 122.00077793117411 2009-02-06,03:24:34 2009-02-06,08:11:13 Apartment 4
38.91823065909092 121.55863588636366 2009-02-09,06:47:59 2009-02-09,08:55:54 Apartment 4
38.8857755 121.5554974375 2009-02-09,09:19:14 2009-02-09,12:22:54 Apartment 4
40.12380824038458 116.1861881730769 2009-06-14,06:45:23 2009-06-14,07:12:23 Apartment 4
40.007680088348245 116.31980969654292 2009-06-14,08:39:48 2009-06-14,10:07:38 Pub 4
40.00830900000001 116.32131064935064 2009-06-14,10:20:48 2009-06-14,10:44:43 Workplace 4
40.00020975 116.32615325 2009-04-06,06:12:04 2009-04-06,08:03:34 Pub 4
39.99804996875 116.31988396875002 2009-04-06,08:05:44 2009-04-06,08:28:55 Pub 4
39.998182500000006 116.3268654473684 2009-04-06,08:31:10 2009-04-06,10:16:16 Workplace 4
39.99429304545454 116.32721851298705 2009-04-06,10:55:58 2009-04-06,11:42:14 Workplace 4
40.0028165 116.32445749999998 2009-04-03,02:34:38 2009-04-03,03:34:26 Pub 4
39.76277002380952 116.2975533809524 2009-04-03,04:43:16 2009-04-03,09:06:32 Apartment 4
39.959439318181815 116.29212940909092 2009-04-03,10:38:37 2009-04-03,11:22:54 Apartment 4
39.96505615 116.30109790000004 2009-04-03,11:48:24 2009-04-03,12:23:38 Apartment 4
38.91748375 121.62818012499996 2009-02-04,02:53:00 2009-02-04,08:36:49 Apartment 4
40.00605793150685 116.3421583013699 2009-07-16,02:24:12 2009-07-16,02:56:41 Apartment 4
40.00080270769232 116.32694361538462 2009-07-16,03:05:26 2009-07-16,03:43:53 Workplace 4
40.00973992307692 116.32308138461536 2009-07-16,03:48:58 2009-07-16,04:09:45 Apartment 4
40.00118227272727 116.32619254545452 2009-07-16,04:16:31 2009-07-16,06:26:02 Pub 4
40.05329216129032 116.61065748387097 2009-07-16,07:07:22 2009-07-16,07:46:59 Apartment 4
40.00770985365854 116.327517 2009-07-16,09:04:10 2009-07-16,10:57:01 Pub 4
40.12225623529415 116.18667340588236 2009-06-13,02:34:46 2009-06-13,03:05:07 Apartment 4
40.09314422247196 116.0823419573035 2009-06-13,03:51:54 2009-06-13,06:00:49 Apartment 4
40.099500371134056 116.07225583848808 2009-06-13,06:33:04 2009-06-13,06:55:54 Pub 4
40.09936806666667 116.0781803555555 2009-06-13,07:07:39 2009-06-13,07:31:09 Pub 4
40.10236932969431 116.08341880786016 2009-06-13,07:40:29 2009-06-13,08:37:49 Apartment 4
40.136238047619045 116.13345529523804 2009-06-13,09:45:19 2009-06-13,11:59:04 Pub 4
40.0052502 116.32461659999998 2009-07-24,05:26:05 2009-07-24,06:11:11 Pub 4
39.89550330434783 116.31463195652174 2009-07-24,07:29:38 2009-07-24,08:13:08 Apartment 4
39.99957403030304 116.32712169696973 2009-07-24,09:35:24 2009-07-24,10:26:46 Pub 4
39.93694296703296 116.3292313296703 2009-07-24,10:59:53 2009-07-24,13:52:41 Apartment 4
40.00018039130434 116.32707447826088 2009-07-24,14:41:16 2009-07-24,17:41:32 Apartment 4
40.00945819230769 116.3222143076923 2009-02-21,00:03:25 2009-02-21,01:36:32 Apartment 4
39.99986061764706 116.32673338235293 2009-02-21,01:41:37 2009-02-21,03:09:08 Apartment 4
39.76317452873563 116.29629037931032 2009-02-21,04:41:10 2009-02-21,08:38:41 Apartment 4
39.76285715384616 116.29795261538465 2009-02-21,08:38:46 2009-02-21,09:05:56 Apartment 4
39.993332556451634 116.32812591935485 2009-02-21,10:21:46 2009-02-21,11:57:48 Apartment 4
39.990785 116.3282429698795 2009-02-21,11:57:53 2009-02-21,12:21:03 Apartment 4
39.99948845652173 116.32683841304345 2009-02-21,12:27:03 2009-02-21,18:21:28 Apartment 4
40.00027607692308 116.32605707692308 2008-10-31,02:12:50 2008-10-31,03:46:38 Pub 4
40.00466905479452 116.3250152465753 2008-10-31,03:58:03 2008-10-31,05:18:22 Pub 4
40.00008386538461 116.32751067307692 2008-10-31,05:20:12 2008-10-31,09:21:50 Workplace 4
40.00844390909089 116.32730050909092 2008-10-31,09:24:10 2008-10-31,10:53:38 Pub 4
40.001066533333336 116.3267922666667 2009-07-27,06:45:39 2009-07-27,09:47:13 Pub 4
40.00816223863638 116.32101022727272 2009-07-27,09:55:28 2009-07-27,10:17:19 Pub 4
39.99974327777778 116.32681861111112 2009-01-06,06:57:59 2009-01-06,10:53:32 Apartment 4
40.00935730555555 116.32055248611108 2009-01-06,11:01:37 2009-01-06,12:30:06 Apartment 4
40.00045730612245 116.3270051326531 2009-01-06,12:40:26 2009-01-06,15:00:56 Workplace 4
39.99876493220338 116.32702820338986 2009-01-10,08:09:40 2009-01-10,08:48:56 Workplace 4
39.9918496551724 116.33212289655177 2009-01-10,08:58:06 2009-01-10,09:55:17 Restaurant 4
39.97348580620155 116.31210480620156 2008-11-13,05:32:15 2008-11-13,06:37:07 Workplace 4
40.005786929824566 116.34243552631578 2008-11-13,07:12:10 2008-11-13,08:42:24 Apartment 4
39.99979401492539 116.32693468656714 2008-11-13,08:53:59 2008-11-13,09:43:04 Apartment 4
40.00982375903615 116.32287845783132 2008-11-13,09:50:59 2008-11-13,10:15:47 Apartment 4
39.995040964912285 116.32816042105266 2009-05-01,03:14:06 2009-05-01,03:34:16 Workplace 4
39.96665374909093 116.3014796436364 2009-05-01,04:40:09 2009-05-01,11:31:41 Apartment 4
39.966865739726 116.30042156164382 2009-05-01,11:46:55 2009-05-01,12:27:07 Pub 4
39.9996787027027 116.32672808108109 2009-05-01,13:07:17 2009-05-01,17:07:49 Apartment 4
39.99977373684211 116.32683718421052 2008-11-23,09:13:43 2008-11-23,09:54:25 Apartment 4
40.00951486 116.32212588 2008-11-23,10:01:35 2008-11-23,10:23:46 Apartment 4
39.991688275 116.32085742499996 2008-11-23,10:34:01 2008-11-23,11:33:13 Apartment 4
39.99837006666666 116.32127136666668 2009-04-11,05:44:43 2009-04-11,06:14:03 Pub 4
39.99986943589744 116.32652410256412 2009-04-11,06:24:49 2009-04-11,07:21:20 Apartment 4
39.76276854054055 116.29763878378375 2009-04-11,08:42:25 2009-04-11,13:06:10 Apartment 4
39.99987481081081 116.32694116216211 2009-04-11,14:13:20 2009-04-11,17:16:37 Apartment 4
39.999908000000005 116.32693866666666 2008-12-18,01:00:43 2008-12-18,04:13:40 Apartment 4
40.0053915625 116.31725275000002 2008-12-18,04:23:55 2008-12-18,04:48:21 Pub 4
40.00006538461538 116.32698474358976 2008-12-18,04:53:36 2008-12-18,05:43:55 Apartment 4
40.009844553191485 116.3227650638298 2008-12-18,05:48:50 2008-12-18,06:53:35 Apartment 4
40.0005676 116.32719766666668 2008-12-18,06:57:45 2008-12-18,10:18:30 Workplace 4
39.938608147058815 116.35066091176468 2008-12-18,10:57:45 2008-12-18,13:18:06 Apartment 4
39.95416973584903 116.317136509434 2008-12-18,13:36:31 2008-12-18,14:07:36 Workplace 4
39.95509811111111 116.31352855555556 2008-12-18,14:08:31 2008-12-18,16:25:37 Apartment 4
39.96767615151514 116.3007131969697 2009-05-09,04:00:43 2009-05-09,09:58:02 Pub 4
39.9661815471698 116.3010989622642 2009-05-09,10:17:07 2009-05-09,11:29:20 Apartment 4
40.00054429166666 116.3257479305556 2008-12-12,02:10:01 2008-12-12,03:33:22 Workplace 4
40.00575064285714 116.3255954285714 2008-12-12,03:52:59 2008-12-12,05:22:00 Pub 4
39.9999824375 116.32685043749998 2008-12-12,05:45:22 2008-12-12,09:54:05 Apartment 4
40.00962357142856 116.32304244444444 2008-12-12,10:03:15 2008-12-12,10:30:10 Apartment 4
39.99142734951455 116.33154320388348 2009-02-25,12:15:44 2009-02-25,12:51:50 Pub 4
40.000619203703714 116.32757074074073 2009-07-08,02:19:17 2009-07-08,04:09:39 Apartment 4
40.003859 116.32271199999998 2009-07-08,04:09:44 2009-07-08,05:36:38 Pub 4
40.00603258333334 116.34203150000002 2009-07-08,05:50:48 2009-07-08,07:51:09 Apartment 4
40.000050305555554 116.32723986111112 2009-07-08,08:02:24 2009-07-08,10:06:56 Workplace 4
39.99686119480517 116.32706916883116 2009-07-08,10:22:21 2009-07-08,12:54:25 Apartment 4
39.99602004587155 116.3211370183486 2009-07-08,12:57:35 2009-07-08,13:27:18 Apartment 4
40.000187 116.32674503448274 2009-07-08,13:28:58 2009-07-08,16:43:54 Apartment 4
40.002062875 116.30815883333332 2009-07-08,16:50:34 2009-07-08,17:27:39 Apartment 4
39.99563480000001 116.32694024999998 2009-06-02,19:00:26 2009-06-02,19:41:50 Apartment 4
40.000712666666665 116.32693004761904 2009-06-22,05:56:56 2009-06-22,09:27:53 Workplace 4
40.0007415 116.32663994444444 2009-06-22,09:51:28 2009-06-22,14:13:35 Pub 4
40.0001121875 116.326127375 2009-06-22,14:21:50 2009-06-22,17:31:31 Pub 4
39.99987584210527 116.32688726315789 2009-01-15,06:07:54 2009-01-15,10:15:29 Apartment 4
40.00964455172414 116.32297453448275 2009-01-15,10:23:24 2009-01-15,10:55:36 Apartment 4
39.999844027027024 116.32715389189192 2009-01-15,11:01:56 2009-01-15,14:46:23 Apartment 4
39.98293649090909 116.2997267454545 2009-01-15,14:56:08 2009-01-15,15:31:36 Restaurant 4
39.99794222857141 116.32686065714287 2008-12-16,01:38:07 2008-12-16,04:01:17 Workplace 4
39.99986063636363 116.32686475757576 2008-12-16,04:30:44 2008-12-16,09:28:36 Apartment 4
40.00087847272728 116.31878416363638 2008-12-16,09:46:45 2008-12-16,10:36:25 Pub 4
40.00622342348757 116.32099287188608 2008-12-16,11:31:08 2008-12-16,12:09:17 Pub 4
40.00049643066664 116.32691756933345 2008-12-16,12:15:21 2008-12-16,13:48:40 Workplace 4
40.00046290909093 116.32580805454546 2008-11-18,08:25:58 2008-11-18,10:25:01 Workplace 4
40.003265166666665 116.32208212820508 2008-11-18,10:26:06 2008-11-18,10:53:34 Pub 4
39.99149407407407 116.32040277777774 2008-11-18,10:58:39 2008-11-18,11:36:20 Apartment 4
39.9983455882353 116.32678679411768 2008-11-18,11:41:05 2008-11-18,12:49:12 Workplace 4
40.00969969999999 116.3223595 2008-11-30,18:16:05 2008-11-30,23:51:33 Apartment 4
40.00075822857144 116.3256333857143 2008-11-30,23:56:18 2008-12-01,03:48:53 Pub 4
40.00956363636364 116.3230538181818 2008-12-01,03:52:53 2008-12-01,07:11:46 Apartment 4
40.00062473770491 116.32552693442622 2008-12-01,07:16:21 2008-12-01,09:38:03 Pub 4
40.003689692307695 116.32261043076922 2008-12-01,09:39:18 2008-12-01,10:06:39 Apartment 4
39.99987912499999 116.326731625 2009-02-28,06:51:21 2009-02-28,08:00:57 Apartment 4
39.98674555952383 116.30972540476192 2009-02-28,08:14:22 2009-02-28,09:34:12 Apartment 4
39.99966506779663 116.32692616949151 2009-02-28,09:44:22 2009-02-28,10:11:49 Apartment 4
40.00924178571429 116.32091207142852 2009-02-28,10:19:14 2009-02-28,11:20:57 Pub 4
40.00066280392156 116.32665727450976 2009-05-12,03:20:38 2009-05-12,04:08:24 Pub 4
40.01041091228069 116.32268259649123 2009-05-12,04:12:39 2009-05-12,05:29:39 Restaurant 4
40.00993091891893 116.324002027027 2009-05-12,05:29:44 2009-05-12,07:01:32 Apartment 4
40.01011120000002 116.32213617142855 2009-05-12,07:01:37 2009-05-12,07:24:22 Apartment 4
39.99959615384616 116.32651423076923 2009-05-12,08:06:56 2009-05-12,09:53:35 Apartment 4
40.00931486363637 116.32094063636364 2009-05-12,10:01:30 2009-05-12,10:33:30 Apartment 4
39.99998606249999 116.32644916666668 2009-05-12,10:52:20 2009-05-12,13:11:30 Apartment 4
40.01078648275862 116.32204270689654 2009-05-12,13:16:55 2009-05-12,14:37:36 Apartment 4
40.00115792307694 116.32657483076922 2009-05-12,14:44:36 2009-05-12,18:54:29 Pub 4
40.00042481818181 116.32681409090904 2008-12-19,00:46:26 2008-12-19,03:44:32 Workplace 4
40.00485246969697 116.32517868181816 2008-12-19,04:01:12 2008-12-19,05:28:58 Pub 4
